"","Country","Year","A","B","B1G","C10to12","C13to15","C16to18","C19","C20_21","C22_23","C24_25","C26","C27","C28","C29_30","C31to33","D_E","F","G","H","I","J58to60","J61","J62_63","K","L68","M_N","O84","P85","Q","R_S","T_U","Nuclear","Hydro","Wind","Solar","Other","Coal","Gas","Oil","Bio_Rest","Bio_Gas"
"52","UK",2011,0.00447376721042776,0.149340866818682,0.198224864630296,0.00142534064991083,0.000103104832529577,0.00121159090371458,0.00183267620228177,0.00351447375488612,0.00124115212987522,0.00612216074864156,0.00183948024825679,0.00204963540412661,0.00830427392339366,0.00174746729444874,0.0155032027628637,0.489419426076754,0.0222916892968951,0.0158060298807681,0.00932208217432044,0.000671674878137397,0.000993818639772102,0.00172678984152341,0.00673031408058202,0.0262085004118887,0.00173797586427731,0.0262723985342151,0.00111474237006266,0.000165299803725098,0.000122156161259621,0.00048302735438734,0.0000000171170967924923,0.210778487027253,0.0229142921747952,0.0394728398871855,0,0,0.319828394899515,0.389524633093261,0.00328481985436789,0.0141965330636216,0
"53","BE",2012,0.000760999742718905,0.020574174197446,0.452638338468714,0.00152539712844226,0.000236100043670556,0.00278201900814993,0.00743454892566167,0.0326566987531879,0.0038119385801568,0.00817263265066974,0.00553447129313353,0.0226100129695985,0.00335607609534769,0.00120088607637945,0.0148719894623909,0.124538507909894,0.045461403173066,0.0417658519383806,0.032230909023482,0.00200475395317571,0.00356817576715707,0.00928424023533666,0.00458327583244242,0.0149764489122084,0.00449334672823967,0.130995475423872,0.00280103135091949,0.00150024011215403,0.0000887724597757021,0.00354128378422827,0,0.484463581371527,0.0199460251022549,0.0328105500325821,0.0000480916819825315,0.0271879644687966,0.0644428538565922,0.332223283801573,0.000784829532353813,0.0348066888048709,0.00328613134746748
"54","BG",2012,0.000721608189439451,0.213722517475338,0.324366662205788,0.00136003321826711,0.00604555962330632,0.00303950810566049,0.0278656713408117,0.00487022510325711,0.00934149185217505,0.0198555683678501,0.00454367963804555,0.0224308090261291,0.00824384077963933,0.00495363741858133,0.0121447414493211,0.0599645176843275,0.0300467658937125,0.0826822284104179,0.078798285189456,0.00313827378671746,0.00272556614963253,0.00560054117176887,0.0100988481767534,0.0398568791328052,0.00607030833224867,0.0144685993880653,0.00219117736024771,0.000136576208607784,0.0000579761422445796,0.000657903179384142,0,0.25709496838719,0.0637045067947735,0.0195631797777713,0.0130421198518475,0,0.473553924252094,0.1476762826932,0.0247810958691943,0.00058392237392929,0
"55","CZ",2012,0.00313660517951145,0.146847486267634,0.346643894774582,0.00224808831778078,0.00131037096988521,0.00170967238233087,0.0269130813765952,0.00707216927910961,0.00317458866702114,0.0036131199001604,0.0016857546550396,0.010560181067285,0.0102284783927667,0.00200333222014019,0.00674865679408564,0.216001826056162,0.0124067720522484,0.0644953089502688,0.0562400133844314,0.00301962790782144,0.000808632839561844,0.00427961140755706,0.00403093826276704,0.0282462424389862,0.00702765737968419,0.0243353082570701,0.0027103592306136,0.00174593474306278,0.000187602818778348,0.000568684027059199,0,0.272164812937869,0.0207879208076383,0.00370037443559159,0.0191156362069383,0.00383923731171355,0.572106648665557,0.0849440520977931,0.00663132005224407,0.0158036824853391,0.000906314999315569
"56","DK",2012,0.0121223529436151,0.268600420311007,0.436281892866036,0.00119004343282836,0.000225027807840503,0.00919984153482179,0.0077801065053894,0.000710580037999514,0.00328395503796713,0.00345470152658761,0.000769784245358818,0.000866557862202143,0.00502264139895008,0.000951024258697254,0.00876934792201005,0.0860413320506187,0.0346959974069335,0.0166334026251431,0.0190219102205117,0.000930037209261352,0.00065461457283711,0.000663812600676301,0.00267325780931996,0.0418735683140119,0.00145212245140138,0.0305751513852878,0.00246766245466085,0.000155459625451124,0.0000496175304564839,0.00288377605211836,0,0,0.000284514429126028,0.171880187477901,0.00160388036026928,0.0403032066552053,0.324749046418743,0.211663858698308,0.0134000717404063,0.225936773288201,0.0101784609318407
"57","DE",2012,0.00018952002753254,0.0802767625587661,0.388668543820182,0.000665839768760588,0.000190108193135227,0.00181083118720661,0.0124557354554852,0.00298262407774544,0.00917503485934085,0.0100704552683503,0.00343583835048274,0.0185763101592116,0.0063158238999074,0.00238702290003169,0.0129424896901831,0.181351220577234,0.0251024214153391,0.0349541879990458,0.0398299356192479,0.00057572698938592,0.00132869514168532,0.00150813647963107,0.00585523940387717,0.019242019224505,0.0158676042423325,0.0594440458311418,0.061483332156518,0.000319286786614304,0.0000915723014257802,0.00290363561569567,0,0.138630019964247,0.0383302387795776,0.0720329723683116,0.0367734116065202,0.0427249748840142,0.443674836918385,0.163277834761206,0.00701404652253361,0.0188299040288256,0.0387117601663796
"58","EE",2012,0.00168913069136331,0.156841792061651,0.367551304694441,0.00126932164087385,0.000219092265406957,0.0424671485283007,0.0313641179168707,0.002320257765584,0.0030043910330483,0.0109143285634827,0.000835377605519429,0.00543278143284928,0.00747387324735022,0.000860113829033118,0.0133575606973919,0.169652328844769,0.00824210967476107,0.0443732512373412,0.0381022652019995,0.000494017721030525,0.000971073460223093,0.00474158067295249,0.00611196745561085,0.0259030665142915,0.00787813381448822,0.0437385904169043,0.0022191926237995,0.000726538222059199,0.000591549116598783,0.000653743050004629,0,0,0.00232003608945028,0.0239184673031422,0,0,0.0719180499421525,0.142065384509156,0.598854712343144,0.159962805770629,0.000960544042325314
"59","IE",2012,0.0122960488044817,0.132186762521716,0.447258109947956,0.00366929217058515,0.000141403713676833,0.000596268806623288,0.0221592756739561,0.0172310525380483,0.00195775631153569,0.00154018450571279,0.000797709062071004,0.000245796665132556,0.00131331700904447,0.00027108264390194,0.00155727726231109,0.18595803205584,0.00283047573520749,0.0602946282692722,0.00326005484938456,0.00235145476310146,0.00296806536270123,0.00307401220112044,0.00314746867575775,0.0621958796003177,0.0030539529330464,0.0233923556107044,0.000952956495967946,0.0000954934170285104,0.000052125844502249,0.00315170654929452,0,0,0.0402157958474174,0.158600263901525,0,0.00461724563232825,0.294835797558962,0.480923450712698,0.00765932259459122,0.00630333161993771,0.00684479213253989
"60","EL",2012,0.000601140174093763,0.0526382719038778,0.466205366333236,0.000751202206010985,0.00040677316974127,0.00425634995813824,0.0908742560456712,0.000974015579689927,0.00278477070590904,0.00874641607959274,0.00362626783337088,0.00430333106984813,0.00332792786238618,0.000423028237927812,0.00160231361160755,0.197205892541511,0.00101584264538944,0.0532022434769353,0.0204091301546283,0.00151063106238467,0.00300659291689368,0.00288091348725627,0.000877178984456686,0.0157721737218784,0.04173776194076,0.00953032665451567,0.00639696402902085,0.000974015579689927,0.0000622450172021241,0.00389665701637629,0,0,0.0776389083314465,0.0651077754467587,0.0286474211965738,0,0.534951977143695,0.203508303825011,0.0868892857780379,0,0.00325632827847714
"61","ES",2012,0.000955976810466245,0.0932637339615675,0.366730962272787,0.00395141595894515,0.00067210512234867,0.00344287355203605,0.0646930062152726,0.0211890965191378,0.00321018776270085,0.0102854912851309,0.00248270955816509,0.00770284208873844,0.0066817497396484,0.00241340683613658,0.00541903065184081,0.25578482188855,0.0103910000154774,0.0416809648154986,0.0219501827436084,0.000800622632790372,0.00164197011539491,0.0140009877883491,0.00201617717617457,0.0111140837503013,0.00158224402075737,0.034650628602636,0.00239929754816228,0.00301544918666381,0.00102713129017209,0.00484985009054266,0,0.240051900884581,0.0925529534889308,0.192912377611801,0.0466303804937051,0.00132776388971462,0.215679623132496,0.159331666765754,0.0504120707421353,0.00083961540084895,0.000261647590031998
"62","FR",2012,0.000285516784966717,0.107521808070904,0.282802291344662,0.000923703711330817,0.000200300666317171,0.000467782293897741,0.00776974823739232,0.0339525824242809,0.00495853648304843,0.00451290246661419,0.00197062619437485,0.00324657677300113,0.00526434282007456,0.000513256655021384,0.000807652994517505,0.407520658789701,0.0118142334989559,0.0365592055616229,0.0170663749829621,0.00197889844258411,0.00199658393875562,0.00274658884091384,0.0041081972155134,0.0083510784099355,0.00184645965673777,0.041736777190804,0.00296491546300624,0.00362294106249511,0.000461819650027219,0.00202763937558126,0,0.719237670115341,0.108498064869304,0.0249739727436093,0.00536878980394899,0.00826293534694835,0.0432674502113354,0.0631859210104952,0.0153764433916172,0.0112697016289735,0.000559050878427323
"63","HR",2012,0.00322116523380351,0.0953329311565008,0.255397290989941,0.00272839763690818,0.000352842371781612,0.00965916811712867,0.211524818551604,0.00146935911650347,0.00431460152902208,0.00766819084185074,0.00332762380713746,0.00562989864509106,0.00178411874660465,0.00402955797765639,0.00421275904558879,0.200399464879778,0.0249052475421485,0.0768818428123297,0.0192485178745099,0.00584339280299654,0.00222985992763702,0.00165890730804928,0.00361786045964138,0.0216073398137465,0.00620315930962914,0.0220862591409399,0.000722995080690694,0.000871863979986942,0.000756750238089262,0.00231381506270525,0,0,0.367309413192444,0.0241979969844441,0.000147100285619721,0,0.16342841732351,0.376294788972382,0.0588278558907535,0.00443752528286159,0.00535690206798485
"64","IT",2012,0.00649379114900587,0.0819604560845035,0.282095783974381,0.000718702840424456,0.000433796148871789,0.00131305599024406,0.0320655777524438,0.00137787443768798,0.00485389892944598,0.00483747959462626,0.00235268320709408,0.0021067947446171,0.00238204169163588,0.00257180101497367,0.00225517109772311,0.346303035064962,0.00551350554984671,0.0469791859499038,0.0676425953417901,0.0118300080387814,0.00155284297436072,0.0255776426841311,0.00866247072350059,0.0143613742108736,0.00789017080168429,0.0251087769777368,0.00163036632829898,0.000772523010604615,0.000357265540041515,0.00799932814580512,0,0,0.137206721328499,0.0425023124120957,0.0597964065723012,0.0381641268898779,0.175726454033826,0.439903318850848,0.0567727800277479,0.0309240136780862,0.0190038662067177
"65","LV",2012,0.0029300496846741,0.112025780579782,0.212613036149468,0.00152127922465388,0.000231848418548677,0.00604212247784481,0.00686182919160444,0.00169767689491882,0.000266806498988426,0.00497489648189111,0.000280066460534537,0.00330414132708106,0.00208784121798774,0.000354000791579523,0.0249548458127653,0.482545671526644,0.0339864868937335,0.0295359616184386,0.0327111196832075,0.000261181060756742,0.000356813510695364,0.00501789090266184,0.00207176853732579,0.00881787442816416,0.00207980487765676,0.0156933653983313,0.00324065423846634,0.000201310325290966,0.00037569891047316,0.00295817687583251,0,0,0.289365182753527,0.0089295959947343,0,0.000217266378069709,0.0064137034806178,0.587618646127334,0.00907304394819104,0.0786026302580593,0.0197799310594663
"66","LT",2012,0.001402829896092,0.104503638525858,0.423678762223413,0.00293813787168317,0.00083337954661688,0.0037088727450485,0.0312725289757288,0.0107718029136962,0.00284417086180585,0.00469937745572254,0.00209346174464388,0.00192349955737944,0.00179615628716318,0.000794868476995027,0.0323421097493597,0.203565919654612,0.0404083816518887,0.0571750744033865,0.0235903408075617,0.000400001643138971,0.000551991997913213,0.00385983613796616,0.00305931937075993,0.00700079897632442,0.0070557414356516,0.0225551632561263,0.000583314334538986,0.000413352147274546,0.00030192678583532,0.0038752405658149,0,0,0.0668309769859887,0.0385151841754898,0.000142648830279592,0.00176329804095606,0.00324922335636848,0.616385595638116,0.0768877195206999,0.195361535535409,0.000863817916693083
"67","LU",2012,0.00405167533867353,0.081902775300677,0.229864530587241,0.00154157522933646,0.0010507215471584,0.00846625671725122,0.00556455927853039,0.00533115176141254,0.0208089392752735,0.0156987879868796,0.00328166316426151,0.0277413751657504,0.0173675354182337,0.00452314301444645,0.00435642335936228,0.259435944757636,0.0496382571204802,0.0640412844392404,0.028626927938337,0.00139036437937639,0.000432695662962647,0.00310486278584666,0.0031382067168635,0.123591994354795,0.00483099279616002,0.0245101156181422,0.00456113958700052,0.000400902612458223,0.0000876247489512171,0.000657573337262231,0,0,0.270259587759659,0.0181318558500373,0,0.0224243209887283,0,0.681533525048411,0.000936833617842337,0.0067138767353219,0
"68","HU",2012,0.00821913143092736,0.087321908705019,0.385960253336118,0.00742136503192787,0.00120371428731872,0.0154441343428472,0.0291693755521552,0.0170909314212542,0.0090551196078989,0.0200972282327427,0.00494328956909565,0.0146742644073913,0.0136170971266099,0.0035238305539821,0.0182906604994952,0.0882113349128045,0.0133522618688131,0.0446540865692476,0.0695922569561372,0.000533474578804158,0.00173845688719304,0.00214929571392575,0.0193431179877303,0.0195036132260394,0.0137833890326684,0.0814091264548504,0.00527406192254094,0.00116078271680036,0.000952827261293675,0.00230960980636775,0,0.336669748841837,0.00449888056023619,0.0162635588327787,0.0000293354235800482,0.0107590599522185,0.17570510624117,0.406499791131784,0.0052404800683398,0.0425656996146499,0.0017683393334053
"69","NL",2012,0.00421910435550777,0.171402701315226,0.424033202996453,0.00236329572757152,0.00015171543802916,0.00205632690577041,0.0201515146075796,0.00565322106807148,0.00243374247074418,0.00290023102265414,0.00361635286388643,0.00109941663957277,0.00278686067304319,0.000994787097091065,0.0127346275867261,0.12662344233484,0.0450198913195096,0.0276606483608151,0.0143563074522717,0.00130352489176357,0.00315267385712516,0.00208062426844517,0.00669779954863096,0.0234141769544146,0.00550556386192376,0.0784906790478119,0.0045441271063199,0.00221360940548308,0.000369143015369305,0.00197068780734928,0,0.0372293931082735,0.000992669703138303,0.0386118731006313,0.0000731369763462916,0.00015215077643228,0.273878265495096,0.599227854885056,0.0143423238839706,0.0341258479856732,0.00136648408538275
"70","AT",2012,0.00265607224838826,0.0869322966811519,0.179778476090527,0.000820640924621535,0.00014452094983014,0.00382631041891358,0.00681055357597633,0.00148149997546043,0.00262887728190491,0.00504169040249039,0.00126430650576851,0.00824346276957201,0.00419309146518788,0.00059453507534135,0.0157081300680002,0.519750504648233,0.0111460599834889,0.0250664948978458,0.047661757858216,0.00590835827375265,0.000835627151942886,0.00174459830440147,0.0053119613656891,0.0198844345168404,0.00293336323660512,0.0360228005529094,0.00145628892909091,0.00140421865656499,0.000179376900137641,0.000569690291146686,0,0,0.557947483965869,0.0291109993482536,0.00428646855324716,0.0185867801464621,0.0577994896276468,0.191285204240418,0.00814442151859669,0.125009565399625,0.00782958719988112
"71","PL",2012,0.00614374634681909,0.16457128042755,0.434086810897395,0.00124867195832364,0.000678949096135486,0.0021714263364813,0.012736065060531,0.00415133069069688,0.00479469045296306,0.00898494927070667,0.00502348951070426,0.0187377842821872,0.0092345515782457,0.00230574855431173,0.0113126384658986,0.0497458536316365,0.0879886108261213,0.0570321643557999,0.0489170257428659,0.000434079803100726,0.00132326279930951,0.00264575510788576,0.00568889998395545,0.00968925118096967,0.00423843283358937,0.0395006383515725,0.00313784185618996,0.00062607875582037,0.000953940907836944,0.00189603093439576,0,0,0.0105141458590501,0.020264169871259,0,0.0000142294571106376,0.865869817068471,0.0425064714385151,0.00417658281959064,0.0566486545455408,0.00000592894046276566
"72","PT",2012,0.000264825146170469,0.0823190110429859,0.235981262403242,0.000637779109248166,0.000163515263662796,0.00563473598581996,0.0264293547611157,0.00125753674901179,0.00163835336093796,0.00222220722365903,0.00095861693084355,0.00418035469174346,0.0013914105223255,0.000619548896873846,0.00348141391578908,0.52075353121649,0.00518440799159629,0.0163480473181166,0.0244250055334261,0.000431610715106521,0.000313462239489743,0.00212715962784483,0.00482425692575857,0.0219595432622074,0.00100697570030978,0.0304997715309071,0.00314095426255416,0.000197470773734049,0.00107467797756251,0.000533198921467237,0,0,0.173750292961456,0.268028381241995,0.00646708931611022,0.00381442086571121,0.341913190887415,0.152733591650327,0.0348218306656307,0.0184712024113549,0
"73","RO",2012,0.000221196132816763,0.167580238830231,0.266328311565197,0.000949991865820176,0.0018019718858644,0.00205135311913996,0.0211523488364775,0.00472197507258835,0.00518137212567207,0.0288064446805477,0.0028681854485883,0.0124965103364337,0.00170998535847632,0.00218685583488485,0.00457716658733331,0.217526379178642,0.0523045838613855,0.0662650457221244,0.079636298392512,0.00237859485558316,0.00109379613134391,0.00448330551644678,0.00823185692948436,0.0227473175617277,0.00117547266949053,0.0121297692905589,0.00548571765224139,0.00154120949563399,0.000118631824258869,0.00224811323849482,0,0.148658752144657,0.157902925376747,0.0318943424276867,0.0000259303596973063,0.0000144057553873924,0.368436557773562,0.254395556112578,0.0350945809869959,0.00357694906268953,0
"74","SI",2012,0.00389557135046473,0.0872277816708892,0.42011383500566,0.00351101964438352,0.00115894932195689,0.00452798804857576,0.00392204236903103,0.0169799551821591,0.00972448963876204,0.0134039612194765,0.00391241654409783,0.0135488298847211,0.00843896071893361,0.00263747603169592,0.0164235825010203,0.0953909625054867,0.0175676117943308,0.0594178108563904,0.022649566067812,0.002795820851847,0.00331320894200633,0.00791772229880101,0.0170304907630584,0.0169607035322927,0.00508532331220786,0.128800275683626,0.00185297129964038,0.00495441209311638,0.00211479373782333,0.00472146712973302,0,0.310223882225666,0.22228596192038,0.0000561186472911841,0.000336711883747104,0.00192674022366399,0.367468020165301,0.0662917109640248,0.00354482788722646,0.0152611543605748,0.0126048717221254
"75","SK",2012,0.00334791052717461,0.0678963583098777,0.201302368013827,0.00107461973769746,0.000624215654903217,0.00620303147875843,0.0123620472534589,0.00335986540975826,0.00155157297532031,0.00483039359665437,0.000748499856308522,0.00492145253997006,0.00113167713184667,0.000708909011388656,0.00806977863128394,0.558382600646526,0.0123018070658945,0.0384320752294367,0.0276016502706228,0.000974711076105559,0.000503968167097586,0.000949947390753721,0.00686676034947382,0.00457701218916723,0.00835428931095317,0.0213070940739026,0.000705493330650471,0.000184912534508079,0.00013352206521994,0.000591456171459721,0,0.440962765276838,0.11929917560824,0,0.00247530785213349,0.00102058846826427,0.146292978960645,0.204143589181153,0.0503561396774331,0.0344943669609617,0.00095508801433089
"76","FI",2012,0.0169403559332715,0.127476235742592,0.462137994827627,0.00731465158914907,0.000401413070589062,0.030669045124624,0.0181099468589457,0.0111064054902201,0.00442242514340407,0.00296562769293844,0.00549833289831827,0.00145571091884599,0.0107060789512507,0.000895060603111971,0.0261604218060618,0.0461492232868354,0.0394293873965713,0.0392344153337137,0.0205904985465829,0.000697915477015148,0.00532412566196939,0.000579483530474435,0.00844126415297979,0.0235411562483174,0.00683983727136658,0.074491038407927,0.00709613800786601,0.000116862511979011,0.000115051625946278,0.00109389588950601,0,0.207250558866149,0.140784681632876,0.00445389898985851,0,0.0233403941890944,0.251787545211432,0.144414118439052,0.0245019542158017,0.202955441475457,0.000511406980279526
"77","SE",2012,0.00486400275804191,0.0253172041564048,0.570207209228596,0.00132510236944368,0.00010783717274807,0.0340600574146958,0.0150522888895138,0.021166585771927,0.00337982538470861,0.00393084703570179,0.00226458062770946,0.00408491459113829,0.00887269285606044,0.00245971937651905,0.00666182849357539,0.0944926766825077,0.0457816343785716,0.0278678668896785,0.0116821243396996,0.0029606159626936,0.00458080372885972,0.00279668525121307,0.0131753555844785,0.0168893143477864,0.00657730883332116,0.0529389473675692,0.0111419268702112,0.000368426813460102,0.00138645625806629,0.00360516056509916,0,0.29748153944463,0.367182072227665,0.0332800997639072,0.0000882638045106417,0.111805464510208,0.0263320350123414,0.0167590253611332,0.0100556216817197,0.136319058684591,0.00069681950929454
"78","UK",2012,0.00469192292239273,0.124782258131974,0.228784223952161,0.00117920038526956,0.0000821373958815296,0.00112492585159519,0.00158589100863948,0.002463682798222,0.000960799899908026,0.00539354759814835,0.00161769069085401,0.00179233219390302,0.00697619389313336,0.00166634651166342,0.0159090096559404,0.483173108480035,0.0245101501936275,0.0119790735020817,0.0102615706563338,0.000625760889072974,0.00100599518895292,0.00181572985383339,0.0071361895327145,0.0242981349475218,0.00218746538537985,0.0321227321572526,0.00113045526041462,0.000172468437940967,0.000121959558186691,0.000449043066965264,0,0.218112592629309,0.0221071154179781,0.053151874891571,0,0,0.433096235346601,0.250099135046717,0.00449515477459169,0.0189378918932316,0
"79","BE",2013,0.000557352008996742,0.021746115482935,0.462119195939829,0.00149226736787827,0.000238977751350493,0.00274799333929237,0.00834637858059971,0.0400895747371209,0.00389078709597533,0.00862254657271509,0.0043023877567721,0.0201447137476484,0.00361182446149033,0.00112509435500872,0.0146305977224095,0.115318767657303,0.0435896851613232,0.0368710066172832,0.0330363273411901,0.00215151633712101,0.00381053069971969,0.00828339164103836,0.00443323434566745,0.0150161867119198,0.00475039042587054,0.13074397536014,0.00284766891714201,0.00157675155643666,0.0000923665131906403,0.00381239379463277,0,0.520355776294036,0.0207927549668192,0.0444652576872589,0.0000488092839596694,0.0305009893370696,0.0617437442089818,0.288373926839764,0.000304380118026272,0.0307439511061133,0.00267041015797125
"80","BG",2013,0.0783815893882283,0.20290950429024,0.346671013969235,0.00222806921132558,0.00192708442312897,0.00125958339934381,0.0261523360121516,0.00329772638068436,0.00455110153764368,0.00977499260184449,0.001243947825931,0.0121456214531104,0.00789665437817899,0.000810520533531752,0.0125146669726334,0.0567203419040036,0.0171329095019909,0.0741006613617619,0.0713490303760102,0.00249732298289031,0.00270288478628815,0.00470515792274049,0.00763774767725509,0.0354722874407027,0.00571687149651062,0.00844964782020562,0.00114231659874773,0.0000802472811922217,0.000044377436304008,0.000483783036184626,0,0.248977023258145,0.0831776943848551,0.0238344425620002,0.0236089347357222,0,0.440558222458652,0.15164052125074,0.027675785278001,0.000449315670481026,0.0000780604014039308
"81","CZ",2013,0.00758885408780607,0.146042420059181,0.364939197923334,0.00211996873838605,0.00164661390346266,0.00353501513113765,0.0222661585807849,0.00612491170111733,0.00302959333648577,0.00303932357808277,0.00295169020722171,0.0100933203604938,0.0105317931972393,0.00211005490732496,0.00762141061943881,0.205384470913829,0.0123872095178653,0.0637867517803741,0.0459176832576261,0.00212700633450967,0.000876578494562723,0.00545664605181372,0.00436073934414622,0.0310406946242006,0.00671380550544413,0.0232826322469876,0.00258665315611402,0.0016595263624373,0.000236402033265554,0.000542874045327137,0,0.278257556071716,0.0270945751497399,0.00431825402485914,0.0182515809408287,0.00374168880740278,0.551340987951483,0.0930185234045079,0.00411126910682766,0.0188770245244709,0.000988540018164797
"82","DK",2013,0.0109756721055118,0.260272298049927,0.399277745010391,0.00242985511974433,0.000380309549934144,0.0107491265245537,0.00928029621090984,0.00127137175015046,0.00366624556695274,0.00340138713039146,0.000810079843222257,0.000973582196900144,0.00569093262844513,0.000874020026988139,0.00786835856578708,0.0999241559223026,0.0350907316333103,0.0208669238198199,0.0199120495724785,0.00144358739540366,0.000965765861810527,0.00121306957858037,0.00527858891830764,0.0350288416357975,0.00147100863653773,0.0534892312045011,0.00358129097409346,0.000261142473977691,0.0000689375127576043,0.00348339458051203,0,0,0.000205019600544068,0.175417924373206,0.00208086133030839,0.0377385641694269,0.366988589582439,0.176308971098647,0.00986547308600945,0.221474234494201,0.00992036226521836
"83","DE",2013,0.000196885189206175,0.0741363435577856,0.373744818102246,0.00082223708503218,0.000204974182553826,0.00183761782114905,0.0128823884149498,0.00311101320837182,0.00949572836772552,0.0102249420292597,0.00366335966704613,0.0185257337008564,0.00670517714206201,0.00248937255481206,0.0137940588646347,0.182074242386625,0.0271418294858077,0.0408880966388097,0.040004760387733,0.00046521557901946,0.0014099160848739,0.00145647324040575,0.00687718186015673,0.0185910212688871,0.0171954199756115,0.0617184890651125,0.0666077250704458,0.000364966594048007,0.0000975450798917608,0.00327246739488107,0,0.133374307841173,0.0392075773898401,0.072296853454825,0.0425171447470186,0.0442051726127303,0.457216787514809,0.145775341647807,0.00572211286801372,0.0179464536296902,0.0417382482940934
"84","EE",2013,0.00119002566410238,0.171592032997612,0.410294262626134,0.00111878949393698,0.000190175132852277,0.0237858844256743,0.0260024741848388,0.00268280505140771,0.00271905917372403,0.00936882845121753,0.000723174334625549,0.00383148829532481,0.00593995172477397,0.000743527526101378,0.0121972860291241,0.161120952020531,0.00896621688233629,0.0353579458541503,0.0303427922670593,0.000452222473103575,0.00087009893559169,0.00302435704586146,0.00993235744020455,0.0212430075656629,0.00720820996861156,0.0438096086144883,0.00242012167392279,0.00145525319052177,0.000561620877286156,0.000855470079218437,0,0,0.00135333649497415,0.0272749355140944,0,0.0125790892161059,0.0627479671035129,0.102766821278614,0.650171191283125,0.141125814026118,0.00198084508345575
"85","IE",2013,0.0134864776972192,0.144080849160013,0.459385880307007,0.00376968748029968,0.000116639807111085,0.000527933984090886,0.0205308277621625,0.021010300683537,0.00280560393176127,0.00149896037829067,0.000537653968016809,0.000173015713881442,0.00116487064506534,0.000240361316796771,0.00138967998758064,0.153082109703071,0.00524684732321363,0.0582129837323572,0.00235293039463968,0.0024409656776259,0.00227239338496774,0.00427290493383607,0.00204730632862599,0.071140701210749,0.00283851302019618,0.0203519800579256,0.000756770177089776,0.0000994215498708769,0.0000399907910095147,0.00412543889198848,0,0,0.0395881266771419,0.189913915084501,0,0.00586347438791069,0.273856717667698,0.468731553614224,0.00659756690822108,0.00891493293612649,0.00653371272417672
"86","EL",2013,0.000556911813998401,0.0530920666310444,0.484433292057021,0.000736277555894283,0.000371660482938642,0.0033606714125742,0.0796448539013448,0.00100479550086267,0.00282315309729612,0.00769246503718824,0.00361452362716703,0.00338488916470754,0.00371332433706557,0.000542439053759357,0.00173615231827568,0.195698637765915,0.00107648390658007,0.0504441304177089,0.015942999709194,0.0016777788519782,0.00236899788099493,0.00320388317665123,0.00117046036306559,0.0200220989400343,0.0428394667926376,0.00693187324409236,0.00657285230509582,0.00108429919710915,0.0000671536075091627,0.00419140785029531,0,0,0.114511667211429,0.0742424484003922,0.0654352384065308,0,0.482262012006027,0.176556757575516,0.0833456236995464,0,0.00364625270055885
"87","ES",2013,0.000934061477148418,0.0699958407944474,0.332987317328289,0.00411889077169581,0.00073689020278386,0.003293180067543,0.0686716474234619,0.0215387412117937,0.0026786292268032,0.0099989999374673,0.00226020019629075,0.00795070190849149,0.00591031325557418,0.00221010748125356,0.00452998635159091,0.324136200786755,0.0092832781942316,0.0341765803272521,0.0175546553883571,0.00090573874378682,0.00107170765758402,0.0134811219447379,0.00218892622336226,0.0112636298194945,0.00129909582009441,0.035527765403913,0.00226444924621214,0.00302093371233835,0.00104556064255566,0.00496484845469093,0,0.229911127186255,0.162563354648391,0.225185315842265,0.0529681742950557,0.00034855898420509,0.164349614064144,0.107007608150963,0.0474242869091135,0.00858833125035565,0.00165362866925206
"88","FR",2013,0.000254312651681454,0.106083204335023,0.301235264743767,0.00102368612458289,0.000188577127661276,0.000483596258060829,0.00681621896030443,0.0242645715984545,0.00481583330458375,0.00433280381087966,0.00128491878623281,0.00248589245814532,0.00396201194252944,0.000572075487234977,0.000865695989463887,0.399590216572179,0.0122973056406418,0.0398108721967766,0.0177888226134152,0.00203568044896805,0.00181343569024485,0.00234541716992142,0.00421960634266357,0.00847401384510253,0.00169356502879629,0.0414024836308855,0.00315631070263368,0.00367500064400885,0.000521816286697786,0.00250678960845962,0,0.70462316268119,0.127080900479282,0.026066560328003,0.00623942686025909,0.00945841309562724,0.0467546785305099,0.0507451431557113,0.0150657369605634,0.0130990310182451,0.000866946890609263
"89","HR",2013,0.0029398540448933,0.0806475534141876,0.301495368630732,0.00258285083186438,0.000402727762480897,0.0113259122780381,0.171239903228095,0.00165165279590965,0.00591429460796182,0.00828581595165391,0.00313476959223667,0.00675550907544375,0.00236624543413994,0.00170617052794854,0.00595708809655149,0.198149386792757,0.024792964515991,0.0756404221431096,0.0203145966244731,0.00798069251588782,0.00176244689650483,0.00128116670291412,0.00402200171525682,0.0209966544871318,0.00949370613301037,0.0243767538735435,0.000673557786158007,0.000973405312371949,0.000769989688527886,0.00236653854022617,0,0,0.513646327498773,0.0304465892360543,0.000647799770979879,0,0.141573695403239,0.279162440700147,0.0220055619172256,0.00688369049566498,0.00563389497791592
