"","Country","Year","A","B","C10_12","C13_15","C16_18","C19","C20_21","C22_23","C24_25","C26","C27","C28","C29_30","C31_33","D","E","F","G","H","I","J58_60","J61","J62_63","K","L68","M","N","O84","P85","Q","R_S","T_U","VA_labour","VA_rest","Nuclear","Hydro","Wind","Solar","Other","Coal","Gas","Oil","Bio_Rest","Bio_Gas","Sector_Size","Gas_FC","Population","GDP_pC","Gas_FC_pC"
"150","NL",2015,0.00387581511637328,0.0741479077748847,0.0122816270360306,0.000355787934488657,0.00193684366603126,0.0117295230017124,0.00646801635011862,0.00342892441678972,0.00425316086558938,0.00289563447532451,0.00260278416097517,0.00523535730230098,0.00102268033294001,0.0111885618378636,0.125196701060807,0.00494883434655996,0.0595457079706744,0.0697941811034499,0.0154669761435623,0.0022854643270521,0.00337544983740088,0.00295594036223736,0.0134552680663866,0.0325863447874016,0.00732971300165245,0.0272471740084651,0.0287636122901494,0.0140700857435483,0.0023710796483982,0.000822220653136833,0.00187485794939939,2.23977295869472e-07,0.110828669519428,0.335658870931571,0.0367683749064171,0.0008358004134399,0.0574257817009326,0.000112134301423431,0.0168854223979084,0.3893558444088,0.460731701026146,0.0230891311811475,0.014142392661672,0.000653417002113981,110911.6465,784336.198,16900726,36150.1,0.0464084322768146
"151","PL",2015,0.010956312596942,0.128928864340957,0.00202282778513952,0.000608160329775554,0.00218642256210807,0.00656267957481397,0.00382360142557846,0.00719215541412359,0.00955620722234887,0.00769324575871483,0.0192453725734746,0.0127019684099224,0.00319521598362125,0.0171149823656368,0.0667655223251295,0.007277206407611,0.108541318127895,0.0277311261627373,0.0387203265507921,0.000918712530561463,0.0014114314374149,0.00180446692179385,0.00815596115132313,0.00920365713644139,0.00541438564040954,0.0318635562578027,0.019313575169162,0.00203112887466104,0.000813506773108677,0.00112145608989208,0.00158642262542146,0.000125747436607727,0.11179742049271,0.323615055545369,0,0.0106391588415041,0.0474999945316823,0,1.45821804296931e-05,0.847909316336344,0.04307405973493,0.00362488701848121,0.0472319254481165,6.07590851237213e-06,228589.5,394934,38005614,19074.7,0.0103914647978059
"152","PT",2015,0.000205171826642868,0.04740285528978,0.00049769134075571,0.000227620998656179,0.00810483137474512,0.0132003172272089,0.00168654506834548,0.00160647635483134,0.00230954360561186,0.00178049145183149,0.00712768014202026,0.0014703527390779,0.000572521914133414,0.0032038369852694,0.495062746796333,0.00301390338447799,0.00450248757234246,0.0130333770207826,0.0171135480480989,0.000504766231329602,0.000321295270966268,0.0023496800040599,0.00512160852535199,0.0191709126214279,0.00100334193340705,0.025040690824969,0.00956756500089729,0.00234723100347663,0.000201566353561942,0.000160953760556043,0.000489936172242021,6.80277939797307e-08,0.0285498365496194,0.283048548579396,0,0.221681449691227,0.262983068633808,0.0103109663828851,0.00462208546577899,0.333673787522192,0.126767491083497,0.0237385375269951,0.0162226136936165,0,44135.9212222222,75117.515,10374822,21321.9,0.00724036662990459
"153","RO",2015,6.09720198561816e-05,0.0823468382161992,0.000811724975355977,0.0036626563579203,0.00296923947613847,0.0282030552855399,0.00670265693967168,0.00846860801018512,0.0408199981512612,0.00929529630234067,0.0204786974810305,0.00189768419598253,0.0107249223550694,0.00715036776895968,0.207800265172349,0.00159317370690722,0.0488206878622748,0.0360496368179262,0.068253351608158,0.00234784229670971,0.00159135573383811,0.0121328725750512,0.0131102428658192,0.0163768607828388,0.00214856447951921,0.0110826435174367,0.00465135401934967,0.00279883946193032,0.00104533451473614,3.51008646419761e-05,0.00106701034748318,1.39844082238949e-07,0.0713694273706474,0.27413257862279,0.148501272594668,0.211818438908014,0.085426505265799,0.0221348546350301,0.000889505045371845,0.307498704724725,0.195528093120901,0.0178482199621943,0.0101524065895668,0.000201999153729861,78383.1666666667,246523,19870647,15526.3,0.0124063901895092
"154","SE",2015,0.0219868081516432,0.00185583580473992,0.00120559211823104,0.000627153446471755,0.0359686806236843,0.00906607300345453,0.020113795461022,0.00576980044400842,0.00387741447881949,0.0017107051984578,0.00550302369509169,0.00405014073782891,0.00260959134780547,0.00377688745817006,0.0647106792923348,0.00956972182455698,0.0724457970694543,0.0169147834980249,0.0207259684102989,0.00423187782221867,0.00387026213617385,0.00355201104727192,0.0192302840324795,0.0125253288669676,0.0259017301911083,0.0471338817171479,0.0229753520135253,0.0108688012561091,0.000675699268208344,0.00180571308856177,0.0038788787379438,8.44764879406998e-07,0.105607830857797,0.435253052135509,0.27046571192766,0.362048124499175,0.0783442420331381,0.000465591929739885,0.124951434175141,0.0213529632153043,0.0095507677866917,0.00401913033507419,0.128383908012261,0.000418126085814513,208336.944444444,26443,9747355,35298.2,0.00271283850849795
"155","SI",2015,0.00550464907928034,0.0632335950752928,0.00253006095242716,0.000757752727936186,0.00806371239777325,0.00310747169500901,0.0178770584429315,0.00854831556894469,0.0186332292236278,0.0030357567534646,0.0115128846966115,0.00802099982229459,0.00217201356045174,0.01050096577879,0.0832114794528783,0.0105726807203344,0.0468303841442483,0.0452969499529898,0.0135077201661888,0.00264817967967678,0.00184349585028873,0.00505432143164116,0.0243224388142356,0.0298328883667291,0.00909039615650099,0.0408711888913556,0.0290814634277527,0.00233548144191327,0.00682188381441228,0.00217359550769169,0.0101334267033749,3.63847865188565e-05,0.159820965757697,0.313016209158736,0.33648980078178,0.234553885566195,0.000357460836524554,0.000476614448699405,0.00281003935379024,0.340653557562779,0.0489257970880181,0.00316419036775438,0.0211630054512778,0.0114056485431816,16785.0555555556,25956,2062874,22738.8,0.012582445655915
"156","SK",2015,0.00290961061559412,0.103041431186924,0.000984655410349794,0.000212946206942301,0.00559911139608613,0.00792248208528702,0.00188020706221866,0.00215085482200984,0.00950014852261945,0.00379407336359917,0.0546857635254942,0.00304562141873791,0.00247567138651631,0.00525928065201185,0.429693847140147,0.00227538419371942,0.0042386108370778,0.0276061696305933,0.0220700589095564,0.000516271886969331,0.000260245779175568,0.000481336933203681,0.00349761691605415,0.0137643717836659,0.00408562321651418,0.0521113714550222,0.0183824586494284,0.000563080799739597,0.000119230249509169,8.58654060251216e-05,0.000482612647807483,3.82714381140542e-06,0.0493151031753812,0.166985055592208,0.474867820488034,0.122615515226912,3.0260492405457e-05,0.00445669807593702,0.00112636277286979,0.128176721275648,0.17027915304244,0.0500743903771634,0.0439516840804593,0.00442139416813066,33046.3888888889,115382,5421349,21546.3,0.0212828947186392
"157","AT",2016,0.00222308577590355,0.026858322262466,0.000508343912881577,0.000117040596709754,0.0031961642677153,0.00417510811972663,0.00121995683475761,0.00266831993650786,0.00465667704416468,0.00105073738432434,0.00552223662790235,0.00471190283825161,0.00056513126390476,0.0145355813506988,0.573954022507825,0.0165912377536326,0.00910882821643499,0.0148677740238203,0.0248867614135625,0.00480308252862686,0.000752022968445848,0.00143320457344225,0.00476114901187534,0.0200031253990778,0.00377066487323757,0.0136486931844172,0.00988031351645216,0.00128973176907986,0.00130508073116057,0.000190586119731731,0.0005283394590165,1.9043377271356e-07,0.0893200284111954,0.136896554889279,0,0.524277153690201,0.064604638752909,0.013835623636595,0.0272408023762139,0.0329571206456371,0.18843911088571,0.0129893212440114,0.127521731277113,0.00813449749160905,81028.8255,219960.844,8700471,36568.1,0.0252814869447872
"158","BE",2016,0.00154042208216458,0.00378560432757482,0.00315187852937461,0.000125163171597545,0.0123120545860321,0.00321515805107448,0.0166449957569375,0.000758113485463197,0.00290550715628576,0.00112243602583821,0.000313063025860774,0.000842563729496485,0.000421630832698793,0.00809946858385006,0.121292884380637,0.00279500063861135,0.0737670942919933,0.0345138608906732,0.0619832996346616,0.00173561148917265,0.000508950368769943,0.00282850156186422,0.0115855033129854,0.0699033211434951,0.00260252542677423,0.0605164710158465,0.00712918258445199,0.00203021798787096,0.000540202387452602,0.000212560256102151,0.00453472219475715,6.97935901101552e-07,0.158663707108252,0.327617626045479,0.530624707650247,0.0181548434657993,0.0657297747479442,4.87672915608066e-05,0.0342044977802077,0.0310903675523033,0.285301727974151,0.000186670354918865,0.0295580586120531,0.00510058457081464,82022.1888888889,431809.1,11311117,33745.1,0.0381756372955916
"159","BG",2016,0.000418162861465432,0.333150957762642,0.00177664673140878,0.00106613348679708,0.00143290473862155,0.0219136732468128,0.00267939368566807,0.0113805749896914,0.0208870531202585,0.00847743387148267,0.047243676468485,0.0135349015693107,0.00602299968462036,0.0104722525306126,0.0108126007378575,0.0047079077869682,0.0115347498186143,0.0574500016605308,0.0758227445204302,0.00285974914591751,0.00117618910366972,0.00337584696160441,0.00900419787030261,0.0318465562894482,0.00252837022903447,0.00606445235088737,0.00278169207844396,0.0030861631242414,0.000281199373507189,7.56329349433129e-05,0.000554883936170651,7.27239759070316e-07,0.0991128402179101,0.196466729871882,0.27700646027999,0.0793531613294241,0.0247544340837192,0.0240769443087964,0,0.417502591253626,0.136836528086873,0.0345365371586735,0.00265880958676984,0.00327453391212707,57565.4444444444,60503,7153784,13938.7,0.00845748208220992
"160","CZ",2016,0.0105027055628973,0.078442143940807,0.00185688086182112,0.00599728960547889,0.0051554889735025,0.0092353560072164,0.0110035106871125,0.00402393732827604,0.0111355750701098,0.0155691023223712,0.0302005036016095,0.0242852783937691,0.00467166773889671,0.0190013121518852,0.193703896426385,0.0121723244004907,0.0224079729405643,0.0371826391851715,0.0474795614993963,0.00219121458529588,0.000558857815854227,0.00491625039055625,0.00447598697628493,0.0251545314335193,0.012664125134956,0.0181608292354819,0.00880226682217662,0.00238111204066997,0.00174143433632962,0.000304245884554646,0.000603440526078909,4.44362973832218e-05,0.0636153547246399,0.310358767098458,0.234879611919998,0.0251188768316518,0.00479419423399805,0.0205561929831989,0.00402624427453916,0.573526787412909,0.106193599488105,0.00361145483377072,0.0259002243828667,0.00139281363896277,103667.055555556,245810,10553843,25067.1,0.0232910419455738
"161","DE",2016,0.000987205710808527,0.0469972268179226,0.000719337261648044,0.000150973564657803,0.00231680487374652,0.00937853532220559,0.00426819255037988,0.0111786398959964,0.0112086650999219,0.00607911622072508,0.0232039920166859,0.00979420825460807,0.00401697283358757,0.0141107182416439,0.188816951395857,0.0029822309015419,0.0349020738365606,0.0446517528122981,0.0225962727504854,0.000739965770677928,0.00130687021622554,0.00214034599854019,0.00772744390456891,0.0226332404536987,0.01780666312781,0.036989252966883,0.0306299604691732,0.0641533143808507,0.000346830166111603,0.000202526412340562,0.00270696301577334,4.79047190761883e-07,0.141268356001281,0.232987917707593,0.116587462714347,0.0357584110066759,0.110099208001293,0.052484149005471,0.0475499223674737,0.405379159585046,0.159168490133077,0.00389157527906077,0.0193547898289146,0.0497268320786415,725927.111111111,2438386,82175684,35120,0.0296728409343085
"162","DK",2016,0.0126875558282593,0.119824019682889,0.00422290679438203,0.000534022539849775,0.00774091589084724,0.00351891319783064,0.0011462498478096,0.00345110559542308,0.00277333093846927,0.00102314137854965,0.000657131009109725,0.00466727261549292,0.000610117738107149,0.00855882625944334,0.0612607030533311,0.0169912290112868,0.0347217115723769,0.0141390905704639,0.0146699487555346,0.00635191482641857,0.00133460429894172,0.00144158962718476,0.00650229702020245,0.0269141935476094,0.00122716692001596,0.0598748663436815,0.0131567844369196,0.00381078725530497,0.000652911869404366,0.00010879353097391,0.00388100579468702,4.52050682717078e-07,0.120348850525524,0.441195589672993,0,0.000335330789479541,0.222400785966434,0.00672789682866418,0.0319491480779561,0.274665371707142,0.158949026233253,0.00716968211321493,0.284159320284907,0.0136434379989484,57471.6089444444,71070.641,5707251,36083.6,0.0124526923732634
"163","EE",2016,0.0016625495617216,0.142045642802184,0.000590506974535307,0.0003173422768388,0.040136803236744,0.0231181271651616,0.00224716619237127,0.00206824699684498,0.010213856297698,0.00132238220232595,0.00847031450754884,0.00861021017483277,0.000765744705133067,0.0168890885060983,0.130277472011663,0.00197032002974624,0.00946651891720754,0.0271920362550666,0.0141544963571905,0.000418214415880367,0.000770898756033001,0.00204615820727384,0.00872359929463132,0.0391472254639566,0.00679377537909885,0.0238470572210094,0.0110517577154301,0.00169715533204973,0.00117512360518498,0.000499942937293608,0.000792987545604147,0,0.0905662461206563,0.370951032834986,0,0.00192086268906983,0.0318863206385592,0.000531091092632249,0.0236154700719623,0.0597360916384926,0.0711328992634906,0.574877614977856,0.233887899807217,0.00241174982072101,18220.9796666667,11743,1315944,20415.4,0.0089236320086569
"164","ES",2016,0.00105832379571608,0.0715940336826717,0.00536255538605498,0.000417034970243701,0.00282474192141401,0.0583517131709558,0.0207567885337781,0.00327743132462703,0.0106659745259742,0.00274457870198869,0.00581326398743637,0.00731667564771246,0.00273260924134799,0.00556676420394478,0.322805145865824,0.0059083932651451,0.0116553935058379,0.0501343313775483,0.0283547719014423,0.00122752151798359,0.00165918394790701,0.0175626524656606,0.00324646648231891,0.0243216731430139,0.00109768588339588,0.0167804558312597,0.03173942047393,0.00308720662906992,0.00450816952934574,0.00135867768712571,0.00585416669876299,2.03159162218342e-07,0.0345252235559189,0.235690767985482,0.243629346874859,0.162308914125348,0.202888028059379,0.056558881342195,0.000565101413452847,0.153449964697159,0.114204502564349,0.0544076316746439,0.010562410242626,0.00142521900598769,240664.767,621445,46440099,25922.4,0.0133816467531648
"165","FI",2016,0.00431880572654837,0.0704208133707313,0.00349389716223062,0.00044874390830428,0.0342111378079274,0.0176085204413227,0.0142040998885568,0.00515550841936337,0.00387936103494385,0.00584081532810302,0.00128351871473031,0.0198033623926295,0.000605242921056341,0.0409441109137989,0.032362181355819,0.00975011530461682,0.0701307231717315,0.0329774039240653,0.00750458128178815,0.000534251339909392,0.00663215598823626,0.00768103958892019,0.0146407094531187,0.0337121554484281,0.00682573846270566,0.0407507552494929,0.0198989628765063,0.00898395057262195,0.00269246344982568,0.000170788053046815,0.00108460620142081,4.53620326817569e-07,0.0924285437415308,0.389020482885642,0.213305672553775,0.135725766046802,0.0282041892597932,9.19302127111905e-06,0.0448997373349533,0.250238124787092,0.0953091587517307,0.0247889818575725,0.203887932984918,0.00363124340209203,108778.166666667,27573,5487308,31200.5,0.00502486829607523
"166","FR",2016,0.0002856423808564,0.0431053385392008,0.000893689414954734,0.00054697315285965,0.000626280740738197,0.00498438392885092,0.0324131195980207,0.00712342504456581,0.00602915534498853,0.00307826248355697,0.00432331932521132,0.00865296385382145,0.00120501307276869,0.00104815754006239,0.396156829242688,0.0048145831302412,0.0116953486423103,0.0232719832039883,0.0186219980358769,0.00452801812573114,0.00180700122782185,0.00239802252645573,0.00468749885563754,0.00976919580098947,0.00208750735328674,0.0217587567613928,0.0193177323634092,0.00276482725408206,0.00638895954674791,0.000642754804327265,0.00218147229219921,4.3753286668424e-07,0.120027230904232,0.232764117975259,0.690178987047813,0.111420728068489,0.0356525211337982,0.0114933292334122,0.00948924347828045,0.0230085122874844,0.0802141158876801,0.0148590230277595,0.0220606500565283,0.00162288977875532,584189.738555556,1398498.582,66638391,29757.2,0.0209863797881915
"167","UK",2016,0.00359499759039611,0.0733490817175925,0.000383267262718937,8.31955576718134e-05,0.000365206762660584,0.000143390074691322,0.00228308029221432,0.000350399440562069,0.00521133369736037,0.00325638108890616,0.00161084502856172,0.00827485495706066,0.00198988673485371,0.0125337653954055,0.504778636004256,0.00647701296946245,0.027955187394955,0.0118542158437245,0.0024793648955801,0.000262620834379802,0.000696351679605414,0.00252496658575119,0.00696449632436292,0.0176588577025427,0.00217368056482205,0.0363012261756819,0.0106627805275235,0.000473233720452216,0.00022252452229459,0.000117064357662479,0.000414833813691871,3.69646814337638e-06,0.0671068838482553,0.187442680166197,0.249387637841007,0.0240264860874027,0.106785533865797,0.00707718244525106,0.00786401509603286,0.106438639064345,0.439179997015877,0.00210588127087499,0.0571346273134119,0,287608.807,1802769.016,65379044,30639.7,0.0275741109949543
"168","EL",2016,0.000564345557023402,0.064871359752666,0.000572594213155291,0.000398881442949201,0.00208023251783256,0.0349378704346266,0.000629451021492954,0.00168272585090534,0.00450239147198938,0.00361212579946908,0.00212923346318748,0.00307841810807841,0.000384740889580249,0.00106260366670441,0.24351486235988,0.00018088124517785,0.00056297078100142,0.032710536882442,0.00291707832207015,0.00103334057709366,0.00123729841978334,0.0021410172576616,0.000890167474233015,0.0167890593752998,0.0370736831830621,0.00292346121074364,0.00318270468917443,0.00991527746367965,0.000672854664472655,5.3321669995425e-05,0.00222684256074816,3.92793149137569e-07,0.11858395712977,0.402883317750902,0,0.104833133782342,0.0969400370968428,0.0740331025632709,0,0.366825964749074,0.261131518506886,0.0921939228739924,8.63531150508992e-05,0.00395596731254119,53084.3617777778,48730,10783748,19102.9,0.00451883704997557
"169","HR",2016,0.00208338830046353,0.0190371818046679,0.00221820524222325,0.000905429293823067,0.0105478973383468,0.133320441530311,0.00154959043320963,0.00394669357428349,0.0060413434331279,0.0037417332117514,0.00641844475948207,0.0022941403215915,0.00104668141180044,0.0068621501596889,0.136570205520223,0.00358439315322991,0.00787182930823786,0.0441353343299276,0.0167642775645947,0.00389263809405525,0.00224716353520267,0.000988121308219844,0.0032317454965028,0.0509788224785853,0.0107583276006639,0.0155506033299463,0.00375235125251052,0.00132371574797018,0.00117602845377516,0.000603619529215378,0.00218055946135001,0,0.0990634244532835,0.395313518567736,0,0.450493555909715,0.0647852029063185,0.00421678835484913,0,0.164582527304414,0.263176576237617,0.00470306782001271,0.0288999080683347,0.0191423733987385,15651.7222222222,47942,4190669,17513.3,0.0114401781672568
"170","HU",2016,0.00694250272380175,0.038791621727191,0.00329367404824152,0.000631808053590153,0.0162444729984357,0.0107972915397441,0.0218908618060214,0.00649006569410994,0.0111172050364851,0.00437559785944951,0.0124329442529629,0.0138506084159618,0.00274543178931459,0.0185370457085905,0.0935369243693684,0.00627988505904789,0.0150950212723483,0.0260012015748354,0.0694303028563675,0.000770662328560868,0.00158120833184737,0.00209019999025066,0.0234357738836211,0.0129837188086978,0.013290970821399,0.0431315564065949,0.0350273625221339,0.00510236704333878,0.000960162539691115,0.000685830385493653,0.00189310288869648,2.2157597069795e-05,0.144390086817686,0.336150372849051,0.362141442582481,0.00577756737397046,0.0152581315976672,0.000736137927957626,0.0328250594239287,0.159817527022706,0.353963371561282,0.00169658724473736,0.0640266496801394,0.00375752558513051,44828.5555555556,257718,9830485,19405.6,0.0262162039817974
"171","IE",2016,0.000257014978297222,0.0698865498896047,0.0041509832257867,0.00016836713218478,0.000479910102155482,0.00481568263305787,0.037054321359284,0.00421141044462954,0.00242553899803699,0.00189604349994452,0.000303730479935612,0.00186001038263982,0.00111941821502779,0.00292824881600916,0.122936067683587,0.000297671814194115,0.00728187846699175,0.107956016637734,0.00423516679187909,0.00756376586254354,0.0151294449879528,0.00805005350758481,0.00351051848148153,0.0370428417820896,0.00496587376801815,0.0179996581637013,0.0195001345661549,0.000727199327551878,0.000641261937165896,0.000174425797926278,0.00564715478679236,6.37754288578714e-07,0.0795167990857155,0.425266198640053,0,0.0344098539461516,0.216259398758825,0,0.00525436094239976,0.247169669791007,0.468194710124766,0.00950044421156488,0.0134188991269999,0.00579266309828557,28275.941,83279.417,4726286,49739,0.0176204776858616
"172","IT",2016,0.00950770442930668,0.0141338423295884,0.0040235839765272,0.000780521346544034,0.00562416692950305,0.0123947234538272,0.00428355635151678,0.00813324535867197,0.0122197408856196,0.00436680600016193,0.00764771706962203,0.00683731092396355,0.00205587599439766,0.00617723510624028,0.352688483899308,0.00998982490867191,0.00677779509879627,0.0219517323636785,0.0756732055525546,0.0180310835747199,0.000738999239889258,0.010853450890683,0.0112116213560907,0.0353625631562602,0.0100277941924639,0.0370216226732938,0.0131861932953157,0.00374901360827832,0.00197480154342359,0.000655362889435911,0.00767100376913419,3.02110787651161e-07,0.0622856493750536,0.221963466346671,0,0.138448149673949,0.0560474876170191,0.0700390283524377,0.0466726184406094,0.116998395485983,0.432176575469772,0.0586338587313867,0.0484240914269265,0.0325597948019171,315607.367111111,1546186,60665551,27959.8,0.0254870511272534
"173","LT",2016,0.000680702314050886,0.147633211533299,0.00400109181955323,0.010758691029669,0.0259453169141046,0.0294021838637607,0.00575002499278298,0.0011586541863754,0.0035742487843398,0.00425944418297188,0.00305922896422044,0.00593480309618459,0.000920520703572115,0.0165250034540588,0.119911441302905,0.0251848623487375,0.0516086927707392,0.0333864266161344,0.0577552324778126,0.00073742750688846,0.00093905467746954,0.00385955965524562,0.011703362062865,0.00746132858264524,0.00628020897336387,0.0322721416399983,0.0196010814854587,0.00254308587295579,0.00220273471593034,0.000497047481794583,0.00248355250225497,1.12327114529849e-06,0.0937858393699797,0.268182670846733,0,0.0842354396675766,0.0916584860750642,0.00532522894450197,0.0423059855035434,0.00300328568418882,0.298791065449215,0.00780406026294438,0.463456288745747,0.00342015966721802,12393.8333333333,25645,2888558,21473,0.00887813227222718
"174","LU",2016,0.000422126593229567,0.0406651104166822,0.00112169327953581,0.0002901188070076,0.00360597540329497,0.000695837652797148,0.00159826376199817,0.00313686298785081,0.0241976984405182,0.00176234123639835,0.00315327073529083,0.0178367130807037,0.000759231222451765,0.00122610621779047,0.30331287336948,0.0239620235227434,0.0634987283995734,0.0618243923539897,0.0062849130762289,0.000903171915902836,0.00377303610450244,0.00416980526987016,0.0151339095933116,0.0120723730823445,0.00896608816926829,0.0244721553067876,0.0176577194722672,0.00154680309957265,0.000828591245720934,0.000777130583295422,0.00119105330280498,0,0.103383725006153,0.245770157290633,0,0.627440730412373,0.0418829225271584,5.84653452168848e-06,0.0460858242379025,0,0.20807465570618,0.00211688112099206,0.0743931394608729,0,2423.08783333333,29451.52,576249,78430.9,0.0511090171089234
"175","LV",2016,0.0106998497126184,0.0872759415086537,0.00120186201203719,0.000452337157257635,0.0116422187902385,0.00511829326853476,0.0013193167086681,0.00143513250255532,0.00200656325918755,0.000595467996872974,0.00281836641822722,0.00145534563639413,0.000752802660266933,0.0113657905274699,0.341762028043811,0.00388092169705101,0.0174854533723975,0.00968919302067804,0.0100808907764192,0.000945646883107447,0.000140945635957089,0.0186343241957221,0.00944991322009972,0.0220426956016767,0.0351364359219074,0.0142885004203786,0.0135684758149854,0.00229227863750367,0.0011800099754547,0.000559412136511858,0.000603662510591409,2.73150457281181e-06,0.109618556312425,0.250498636159767,0,0.184570268146575,0.0091969800905194,0,0.000162264761732452,0.00212972499773843,0.546369792467426,0.000507077380413913,0.224399995618851,0.0326638965367426,13695.0388888889,14945,1968957,18556.2,0.00759031304391107
"176","NL",2016,0.00333957493393204,0.053150136951429,0.00798453812437886,0.000296976130838403,0.00194906844232057,0.00810522815921744,0.00457146023689851,0.0024793181442555,0.00388307331638309,0.00250787237806193,0.00206207545238497,0.00525561241934941,0.00107495800954728,0.0121593243971487,0.117859354427491,0.0046109642934146,0.0687529083576064,0.0708095996430237,0.0155700429305646,0.00258561006967475,0.0040066066753507,0.00310593838528712,0.00769724139483076,0.0317530944440962,0.00789512465495959,0.0303548444314525,0.0351661723315766,0.0148521338361137,0.00257169593031993,0.000904177073031325,0.00180611578451426,6.6545883870899e-07,0.119498924013554,0.351379568768153,0.0346357673057347,0.000875270108863726,0.0634248677681085,0.000416649526736557,0.0151967006608845,0.353709820599645,0.493415418867972,0.0227228457332928,0.0151251250998683,0.000477534328893744,114340.7035,810101.952,16979120,36307.5,0.0477116571412417
"177","PL",2016,0.0116645409929171,0.131182509411404,0.00255435736433402,0.000674408116402437,0.00222996635882465,0.00659560656310556,0.00428628593591881,0.0074363161363459,0.0106366494325262,0.00857525415339952,0.0205483813235458,0.0148600874481561,0.00371590907824797,0.0162637047565642,0.0586589392748373,0.0074700303522855,0.111142110949812,0.0281147674827089,0.0419077607938002,0.00121354671034466,0.00135962789079285,0.00186567125684823,0.00969310531078957,0.00997668437068785,0.00581101857331424,0.035871389303416,0.0212000106796072,0.00217046097402062,0.000960050469809869,0.00123141483213395,0.00165393607693873,0.000121445455948869,0.104521249674154,0.313832802496057,0,0.0112706052182553,0.0541712021715914,0,1.69745231533691e-05,0.843968031474113,0.0462706374937571,0.00351635614844723,0.037942362648016,0.00284383032266656,232374.388888889,429169,37967209,19431.7,0.0113036752319613
"178","PT",2016,0.0002011804097005,0.0698015923289256,0.000565294256719819,0.000194505545410503,0.00729923109568298,0.0132823124506644,0.00178025305478502,0.0014101985785476,0.0024263799180567,0.00208128943426387,0.00838049236201954,0.00175855974584253,0.000651266508774977,0.00309767101970166,0.478878059440735,0.00299768155263751,0.00445640639457339,0.0146610056697632,0.0172700766234371,0.000527447776195538,0.000311315670485446,0.00229448459968636,0.00556296539656904,0.0205585152645469,0.0010101072130052,0.0274529825896845,0.0106312566006064,0.0030282524310857,0.000205252076917398,0.000204117349988099,0.000550542806638927,3.33743214499834e-07,0.0271803143834381,0.269288655707697,0,0.323963581721087,0.239272394528154,0.00928622032760744,0.00329925058993446,0.242264738086466,0.148466276547051,0.0207108963873954,0.0127366418123051,0,52133.0512222222,76085.57,10341330,21946.9,0.00735742597905685
"179","RO",2016,5.28998121123144e-05,0.0794712321486472,0.000836128206739934,0.00396032887502015,0.00322268767141873,0.02987345742592,0.0068925343428692,0.00947264488480599,0.0439936619801582,0.0109855795112182,0.0240552560319789,0.00214259797823142,0.0127899298672962,0.00787141424847104,0.19341960566613,0.00160885443278643,0.0552449074595581,0.0384849244870741,0.0719706611418518,0.00264802456542804,0.00151161213110938,0.0135257818125467,0.014964967877367,0.0183660368269821,0.00211062470944,0.0124088956324048,0.00532405491373908,0.00316216406285493,0.00114185800321257,4.06861790216771e-05,0.00110428357784456,1.55587682683278e-07,0.0775113719037273,0.249830176044351,0.145916174408716,0.235475038499552,0.081348978325327,0.0210224791412876,0.000919392281701795,0.268599736823959,0.210358390603811,0.0256122577975958,0.0104006251867516,0.000346926931298412,77345.7777777778,242086,19760585,16849.4,0.0122509530967833
"180","SE",2016,0.0222783567565993,0.00246772816778579,0.00128888426963365,0.000593568073052463,0.0363016686188,0.00812970868716626,0.0193034567748366,0.00628076150850558,0.0041818702885114,0.0017066342746062,0.00556275368745901,0.00413306928873523,0.00264713207281826,0.00418394335049959,0.0659855630842568,0.00909922935321306,0.0729639379661413,0.017719581387153,0.0198474954749819,0.00451905101945625,0.00343635237459446,0.00353950121568277,0.0191562693736747,0.0121190643542874,0.0264193260923706,0.0510633267210126,0.0237595315328136,0.0109801128922324,0.000766976906929882,0.00196627128145206,0.00392088859280832,1.62483236912606e-06,0.105389821097552,0.428286538628008,0.30802253372316,0.303263148445905,0.075559512519624,0.000698043173997431,0.129272497451492,0.0201035891731172,0.0134233648121697,0.00688090499372059,0.142351179717371,0.000425225989443656,204858.388888889,21424,9851017,35016.4,0.00217480083528432
"181","SI",2016,0.00547248677335874,0.0633994349528312,0.00248519676397058,0.000721278371152381,0.00820818082388338,0.00261923478572319,0.016547103652591,0.00751217191584829,0.0180632714396288,0.00301860217020741,0.0116728439517265,0.00916292706079338,0.00135246561293005,0.0114152052951611,0.0798070072221224,0.0104604590582511,0.0459008810802586,0.0495308943906736,0.0139558850107587,0.00286808406381309,0.0017271128704517,0.00485063824621137,0.0261934465295414,0.02989597221238,0.00961338270766692,0.0409156554761399,0.0310473807926811,0.00257199187641694,0.00769784753614495,0.00234896139759907,0.0105972437607773,3.35095054381533e-05,0.165046399678309,0.303286843014559,0.313897924435033,0.250184609939033,0.000329551626703446,0.000384476897820687,0.00268218407289194,0.350188271623774,0.0480321495920273,0.00303614693120305,0.020337607333134,0.01092707754838,18206.5555555556,27837,2064188,23568.3,0.0134856902568952
